_id,age_certification,description,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5],genres[6],genres[7],genres[8],id,production_countries[0],production_countries[1],production_countries[2],production_countries[3],production_countries[4],production_countries[5],production_countries[6],release_year,runtime,title,type,imdb_score,imdbScore,ageCertification,productionCountries[0],productionCountries[1],releaseYear,__v
66f562d6595d90b3b3fee9f9,TV-MA,"After an au pair’s tragic death, Henry Wingrave hires a young American nanny to care for his orphaned niece and nephew who reside at Bly Manor with the estate’s chef Owen, groundskeeper Jamie and housekeeper, Mrs. Grose. But all is not as it seems at the manor, and centuries of dark secrets of love and loss are waiting to be unearthed in this chilling tale.",drama,scifi,thriller,horror,,,,,,ts221200,US,,,,,,,2020,55,The Haunting of Bly Manor,SHOW,7.3,,,,,,
66f562d6595d90b3b3fee9fa,TV-14,"After reluctantly returning to her tourist-trap hometown of Roswell, New Mexico, the daughter of undocumented immigrants discovers a shocking truth about her teenage crush who is now a police officer—he’s an alien who has kept his unearthly abilities hidden his entire life. She protects his secret as the two reconnect and begin to investigate his origins, but when a violent attack and long-standing government cover-up point to a greater alien presence on Earth, the politics of fear and hatred threaten to expose him and destroy their deepening romance.",scifi,drama,romance,,,,,,,ts83555,US,,,,,,,2019,42,"Roswell, New Mexico",SHOW,6.2,,,,,,
66f562d6595d90b3b3fee9fb,R,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,fantasy,action,thriller,,,,,,,tm849003,US,,,,,,,2020,125,The Old Guard,MOVIE,6.6,,,,,,
66f562d6595d90b3b3fee9fc,TV-MA,A group of aspiring actors and filmmakers in post-World War II Hollywood try to make it big — no matter the cost.,drama,history,,,,,,,,ts88577,US,,,,,,,2020,50,Hollywood,SHOW,7.5,,,,,,
66f562d6595d90b3b3fee9fd,TV-MA,"Traversing trippy worlds inside his universe simulator, Clancy the space caster explores existential questions about life, death and everything in between.",scifi,,,,,,,,,ts223548,US,,,,,,,2020,25,The Midnight Gospel,SHOW,,,,,,,
66f562d6595d90b3b3fee9fe,R,"A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict.",drama,action,history,war,,,,,,tm916405,US,BG,,,,,,2020,123,The Outpost,MOVIE,6.8,,,,,,
66f562d6595d90b3b3fee9ff,TV-MA,"In this fresh take on the Arthurian legend, teenager Nimue joins forces with mercenary Arthur on a quest to find Merlin and deliver an ancient sword.",scifi,action,drama,fantasy,,,,,,ts84661,US,,,,,,,2020,55,Cursed,SHOW,5.8,,,,,,
66f562d6595d90b3b3feea00,R,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",thriller,crime,drama,action,,,,,,tm496322,US,,,,,,,2020,116,Extraction,MOVIE,6.7,,,,,,
66f562d6595d90b3b3feea01,TV-MA,A terrible plague strikes and a group decides to risk their lives. Humanity struggles to survive as they face the end of their civilization.,scifi,thriller,drama,,,,,,,ts105047,RU,,,,,,,2019,43,To the Lake,SHOW,7.2,,,,,,
66f562d6595d90b3b3feea02,TV-Y7,"Young trainer Ash and his new friend Goh become research fellows at Professor Cerise's laboratory, traveling all over the world to learn about Pokémon.",animation,action,scifi,comedy,family,fantasy,,,,ts241486,JP,,,,,,,2020,22,Pokémon Journeys: The Series,SHOW,6.9,,,,,,
66f562d6595d90b3b3feea03,TV-MA,Max McLaughlin is an American cop who arrives in Berlin in the summer of 1946 to help create a police force in the chaotic aftermath of the war.,drama,thriller,,,,,,,,ts107724,DE,,,,,,,2020,54,The Defeated,SHOW,7,,,,,,
66f562d6595d90b3b3feea04,R,"Two years after aliens land on Earth, survivors from Sydney, Australia, fight in a desperate war as the number of casualties continue to grow.",action,scifi,,,,,,,,tm499045,AU,,,,,,,2020,128,Occupation: Rainfall,MOVIE,5.6,,,,,,
66f562d6595d90b3b3feea05,TV-MA,"A unique look inside the mind of an infamous serial killer with this cinematic self-portrait crafted from statements made by Ted Bundy, including present-day interviews, archival footage and audio recordings from death row.",crime,history,documentation,,,,,,,ts87364,US,,,,,,,2019,59,Conversations with a Killer: The Ted Bundy Tapes,SHOW,7.8,,,,,,
66f562d6595d90b3b3feea06,R,"A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",crime,drama,thriller,,,,,,,tm444017,US,,,,,,,2019,111,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,6.7,,,,,,
66f562d6595d90b3b3feea07,TV-MA,"Sydney is a teenage girl navigating the trials and tribulations of high school while dealing with the complexities of her family, her budding sexuality, and mysterious superpowers just beginning to awaken deep within her.",comedy,drama,fantasy,scifi,,,,,,ts103133,US,,,,,,,2020,21,I Am Not Okay with This,SHOW,7.5,,,,,,
66f562d6595d90b3b3feea08,TV-MA,A zoo owner spirals out of control amid a cast of eccentric characters in this true murder-for-hire story from the underworld of big cat breeding.,crime,documentation,,,,,,,,ts227305,US,,,,,,,2020,44,Tiger King,SHOW,7.5,,,,,,
66f562d6595d90b3b3feea09,,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",thriller,horror,action,drama,,,,,,tm820190,KR,,,,,,,2020,98,#Alive,MOVIE,6.3,,,,,,
66f562d6595d90b3b3feea0a,TV-MA,A Hasidic Jewish woman in Brooklyn flees to Berlin from an arranged marriage and is taken in by a group of musicians -- until her past comes calling.,drama,,,,,,,,,ts225522,DE,,,,,,,2020,54,Unorthodox,SHOW,8,,,,,,
66f562d6595d90b3b3feea0b,R,"Cristina, a journalist of Mexican origin, travels to her ancestral home in Veracruz to investigate a story of sorcery and healing. There, she is kidnapped by a group of locals who claim she's the devil incarnated.",fantasy,thriller,drama,horror,,,,,,tm943774,US,,,,,,,2020,90,The Old Ways,MOVIE,5.4,,,,,,
66f562d6595d90b3b3feea0c,PG-13,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",comedy,romance,drama,,,,,,,tm470240,US,,,,,,,2020,104,The Half of It,MOVIE,6.9,,,,,,
66f562d6595d90b3b3feea0d,PG-13,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",drama,romance,,,,,,,,tm426428,US,,,,,,,2019,106,After,MOVIE,5.2,,,,,,
66f562d6595d90b3b3feea0e,R,"The story of Rudy Ray Moore, who created the iconic big screen pimp character Dolemite in the 1970s.",comedy,drama,,,,,,,,tm458585,US,,,,,,,2019,118,Dolemite Is My Name,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feea0f,TV-MA,"After waking up in a morgue, an orphaned teen discovers she now possesses superpowers as the chosen Halo-Bearer for a secret sect of demon-hunting nuns.",scifi,action,drama,fantasy,,,,,,ts89210,US,,,,,,,2020,43,Warrior Nun,SHOW,6.8,,,,,,
66f562d6595d90b3b3feea10,TV-MA,A small Norwegian town experiencing warm winters and violent downpours seems to be headed for Ragnarok -- unless someone intervenes in time.,action,drama,fantasy,thriller,scifi,,,,,ts104401,NO,,,,,,,2020,47,Ragnarok,SHOW,7.5,,,,,,
66f562d6595d90b3b3feea11,TV-MA,"Out to avenge his mother's death, a college student pledges a secret order and lands in a war between werewolves and practitioners of dark magic.",scifi,horror,drama,fantasy,crime,thriller,,,,ts83657,US,,,,,,,2019,48,The Order,SHOW,6.7,,,,,,
66f562d6595d90b3b3feea12,,"Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid 19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.",thriller,drama,history,european,,,,,,tm319470,US,FR,IE,,,,,2019,124,The Professor and the Madman,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feea13,PG-13,Three middle aged men polish their martial arts skills to avenge their fallen master.,comedy,action,,,,,,,,tm927718,US,,,,,,,2020,108,The Paper Tigers,MOVIE,6.3,,,,,,
66f562d6595d90b3b3feea14,R,"When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.",drama,,,,,,,,,tm919961,HU,US,CA,,,,,2020,127,Pieces of a Woman,MOVIE,7,,,,,,
66f562d6595d90b3b3feea15,TV-14,Seven singles take their first steps into the world of dating; this uplifting four-part documentary follows young adults on the autism spectrum as they explore the unpredictable world of love and relationships.,reality,documentation,romance,,,,,,,ts222988,AU,,,,,,,2019,42,Love on the Spectrum,SHOW,8.6,,,,,,
66f562d6595d90b3b3feea16,,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",scifi,thriller,action,crime,drama,,,,,tm1121246,GB,US,CA,,,,,2019,99,Code 8,MOVIE,6.1,,,,,,
66f562d6595d90b3b3feea17,R,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",fantasy,action,scifi,thriller,comedy,,,,,tm925486,US,CY,,,,,,2020,102,Jiu Jitsu,MOVIE,2.9,,,,,,
66f562d6595d90b3b3feea18,,Two pals embark on a road trip full of funny pranks that pull real people into mayhem.,comedy,reality,,,,,,,,tm456436,US,CA,,,,,,2020,87,Bad Trip,MOVIE,6.5,,,,,,
66f562d6595d90b3b3feea19,TV-14,"American astronaut Emma Green must leave her husband and teenage daughter behind to command an international space crew embarking upon a treacherous mission. A series about hope, humanity and how we need one another if we are to achieve impossible things.",scifi,drama,romance,,,,,,,ts90729,US,,,,,,,2020,50,Away,SHOW,6.6,,,,,,
66f562d6595d90b3b3feea1a,R,"Lizzy is a tough, resourceful frontierswoman settling a remote stretch of land on the 19th-century American frontier. Isolated from civilization in a desolate wilderness where the wind never stops howling, she begins to sense a sinister presence that seems to be borne of the land itself, and when a newlywed couple arrive at a nearby homestead, their presence amplifies Lizzy's fears, setting into motion a shocking chain of events.",western,thriller,horror,,,,,,,tm432765,US,,,,,,,2019,86,The Wind,MOVIE,5.5,,,,,,
66f562d6595d90b3b3feea1b,TV-MA,"After his son's tragic death, a Louisiana pharmacist goes to extremes to expose the rampant corruption behind the opioid addiction crisis.",crime,documentation,,,,,,,,ts224859,US,,,,,,,2020,54,The Pharmacist,SHOW,7.7,,,,,,
66f562d6595d90b3b3feea1c,PG-13,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",romance,drama,,,,,,,,tm417416,US,,,,,,,2019,116,Five Feet Apart,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feea1d,TV-MA,"As humans turn into savage monsters and wreak terror, one troubled teen and his apartment neighbors fight to survive — and to hold on to their humanity.",scifi,,,,,,,,,ts223530,KR,,,,,,,2020,52,Sweet Home,SHOW,,,,,,,
66f562d6595d90b3b3feea1e,TV-14,"After a global financial crisis, the world is engulfed in an AI-driven ""sustainable war."" It's up to Section 9 to counter new forms of cyber threats.",scifi,animation,action,thriller,crime,drama,,,,ts103329,JP,,,,,,,2020,25,Ghost in the Shell: SAC_2045,SHOW,6.2,,,,,,
66f562d6595d90b3b3feea1f,PG-13,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",comedy,action,crime,romance,,,,,,tm441231,US,,,,,,,2019,97,Murder Mystery,MOVIE,6,,,,,,
66f562d6595d90b3b3feea20,PG,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",action,drama,family,fantasy,thriller,,,,,tm927037,US,,,,,,,2020,92,The Water Man,MOVIE,5.4,,,,,,
66f562d6595d90b3b3feea21,PG-13,"After a whirlwind romance with a wealthy widower, a naïve bride moves to his family estate but can't escape the haunting shadow of his late wife.",thriller,romance,drama,,,,,,,tm443615,GB,,,,,,,2020,121,Rebecca,MOVIE,6,,,,,,
66f562d6595d90b3b3feea22,TV-14,Payton has known since childhood that he's going to be president. First he'll have to navigate the most treacherous political landscape: high school.,comedy,drama,,,,,,,,ts84663,US,,,,,,,2019,43,The Politician,SHOW,7.5,,,,,,
66f562d6595d90b3b3feea23,TV-MA,"When everyone else mysteriously vanishes from their wealthy town, the teen residents of West Ham must forge their own society to survive.",scifi,thriller,drama,,,,,,,ts86165,US,,,,,,,2019,56,The Society,SHOW,7,,,,,,
66f562d6595d90b3b3feea24,TV-14,"In a land dominated by the mighty Wen clan, a young man named Wei Wuxian strikes up an unconventional friendship with justice-loving Lan Wangji. When the duo unexpectedly stumbles across evidence implicating the Wen clan’s chief in a plot to bring mayhem to the inhabitants of their land, Wei Wuxian and Lan Wangji decide to intervene. However, the pair’s attempts to foil the Wen clan boss’s wicked plans go wrong. In the confusion that follows, Wei Wuxian disappears – with many fearing the worst for him. Sixteen years later, Wei Wuxian returns out of the blue. He is soon reunited with Lan Wangji, just as a spate of mysterious murders has broken out. The duo joins forces once more to investigate, determined not to fail this time… Can the pair get to the bottom of the intrigue? Will they solve the murder cases? And just who is the dastardly secret figure pulling the strings behind the evildoings now blighting the land?",action,comedy,romance,drama,fantasy,horror,,,,ts215683,CN,,,,,,,2019,44,The Untamed,SHOW,8.8,,,,,,
66f562d6595d90b3b3feea25,PG-13,"A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",horror,thriller,european,,,,,,,tm836438,US,,,,,,,2019,90,Countdown,MOVIE,,,,,,,
66f562d6595d90b3b3feea26,,"He promised supermodels and yachts, but delivered tents and cheese sandwiches. How one man engineered a music festival disaster.",documentation,crime,music,,,,,,,tm447788,US,,,,,,,2019,98,Fyre,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feea27,R,"Driving cross-country, Ray and his wife and daughter stop at a highway rest area where his daughter falls and breaks her arm. After a frantic rush to the hospital and a clash with the check-in nurse, Ray is finally able to get her to a doctor. While the wife and daughter go downstairs for an MRI, Ray, exhausted, passes out in a chair in the lobby. Upon waking up, they have no record or knowledge of Ray's family ever being checked in.",thriller,,,,,,,,,tm447963,US,,,,,,,2019,99,Fractured,MOVIE,6.4,,,,,,
